5, 2026/09/07 20:14:24.302, 44, 1695 MHz, 126.10 W, 280.00 W, 0 %, 0x0000000000000000
0, 2026/09/07 20:14:26.303, 46, 1860 MHz, 278.26 W, 280.00 W, 88 %, 0x0000000000000004
1, 2026/09/07 20:14:26.303, 41, 1695 MHz, 118.67 W, 280.00 W, 0 %, 0x0000000000000000
2, 2026/09/07 20:14:26.304, 44, 1695 MHz, 119.35 W, 280.00 W, 0 %, 0x0000000000000000
3, 2026/09/07 20:14:26.304, 44, 1695 MHz, 120.57 W, 280.00 W, 0 %, 0x0000000000000000
4, 2026/09/07 20:14:26.304, 46, 1695 MHz, 112.58 W, 280.00 W, 0 %, 0x0000000000000000
5, 2026/09/07 20:14:26.305, 44, 1695 MHz, 106.31 W, 280.00 W, 0 %, 0x0000000000000000
0, 2026/09/07 20:14:28.306, 49, 1575 MHz, 279.92 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:28.306, 41, 1695 MHz, 108.07 W, 280.00 W, 0 %, 0x0000000000000000
2, 2026/09/07 20:14:28.307, 44, 1695 MHz, 107.56 W, 280.00 W, 0 %, 0x0000000000000000
3, 2026/09/07 20:14:28.307, 44, 1695 MHz, 110.55 W, 280.00 W, 0 %, 0x0000000000000000
4, 2026/09/07 20:14:28.308, 46, 1695 MHz, 112.36 W, 280.00 W, 0 %, 0x0000000000000000
5, 2026/09/07 20:14:28.308, 44, 1695 MHz, 106.42 W, 280.00 W, 0 %, 0x0000000000000000
0, 2026/09/07 20:14:30.309, 50, 1695 MHz, 279.61 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:30.310, 41, 1695 MHz, 108.15 W, 280.00 W, 0 %, 0x0000000000000000
2, 2026/09/07 20:14:30.310, 44, 1695 MHz, 107.43 W, 280.00 W, 0 %, 0x0000000000000000
3, 2026/09/07 20:14:30.310, 45, 1695 MHz, 110.51 W, 280.00 W, 0 %, 0x0000000000000000
4, 2026/09/07 20:14:30.311, 46, 1695 MHz, 112.64 W, 280.00 W, 0 %, 0x0000000000000000
5, 2026/09/07 20:14:30.311, 44, 1695 MHz, 106.40 W, 280.00 W, 0 %, 0x0000000000000000
0, 2026/09/07 20:14:32.312, 51, 1545 MHz, 279.57 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:32.314, 41, 1695 MHz, 108.28 W, 280.00 W, 0 %, 0x0000000000000000
2, 2026/09/07 20:14:32.314, 44, 1695 MHz, 107.47 W, 280.00 W, 0 %, 0x0000000000000000
3, 2026/09/07 20:14:32.315, 45, 1695 MHz, 110.74 W, 280.00 W, 0 %, 0x0000000000000000
4, 2026/09/07 20:14:32.315, 47, 1695 MHz, 112.75 W, 280.00 W, 0 %, 0x0000000000000000
5, 2026/09/07 20:14:32.318, 44, 1695 MHz, 106.39 W, 280.00 W, 0 %, 0x0000000000000000
0, 2026/09/07 20:14:34.319, 52, 1590 MHz, 279.86 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:34.319, 42, 1695 MHz, 108.31 W, 280.00 W, 0 %, 0x0000000000000000
2, 2026/09/07 20:14:34.320, 45, 1695 MHz, 107.37 W, 280.00 W, 0 %, 0x0000000000000000
3, 2026/09/07 20:14:34.320, 45, 1695 MHz, 110.78 W, 280.00 W, 0 %, 0x0000000000000000
4, 2026/09/07 20:14:34.321, 47, 1695 MHz, 112.89 W, 280.00 W, 0 %, 0x0000000000000000
5, 2026/09/07 20:14:34.321, 44, 1695 MHz, 106.51 W, 280.00 W, 0 %, 0x0000000000000000
0, 2026/09/07 20:14:36.322, 54, 1590 MHz, 279.76 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:36.322, 42, 1695 MHz, 108.38 W, 280.00 W, 0 %, 0x0000000000000000
2, 2026/09/07 20:14:36.323, 45, 1695 MHz, 107.57 W, 280.00 W, 0 %, 0x0000000000000000
3, 2026/09/07 20:14:36.323, 45, 1695 MHz, 110.69 W, 280.00 W, 0 %, 0x0000000000000000
4, 2026/09/07 20:14:36.324, 47, 1695 MHz, 113.04 W, 280.00 W, 0 %, 0x0000000000000000
5, 2026/09/07 20:14:36.324, 45, 1695 MHz, 106.56 W, 280.00 W, 0 %, 0x0000000000000000
0, 2026/09/07 20:14:38.325, 53, 1590 MHz, 279.57 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:38.325, 42, 1695 MHz, 108.44 W, 280.00 W, 0 %, 0x0000000000000000
2, 2026/09/07 20:14:38.326, 45, 1695 MHz, 107.68 W, 280.00 W, 0 %, 0x0000000000000000
3, 2026/09/07 20:14:38.326, 46, 1695 MHz, 110.87 W, 280.00 W, 0 %, 0x0000000000000000
4, 2026/09/07 20:14:38.326, 47, 1695 MHz, 113.14 W, 280.00 W, 0 %, 0x0000000000000000
5, 2026/09/07 20:14:38.327, 45, 1695 MHz, 106.71 W, 280.00 W, 0 %, 0x0000000000000000
0, 2026/09/07 20:14:40.328, 56, 1560 MHz, 280.92 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:40.328, 38, 210 MHz, 66.72 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:40.330, 41, 270 MHz, 85.21 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:40.332, 41, 270 MHz, 83.36 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:40.334, 42, 210 MHz, 72.07 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:40.335, 40, 210 MHz, 43.50 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:42.337, 55, 1590 MHz, 279.62 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:42.338, 37, 210 MHz, 19.25 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:42.339, 37, 210 MHz, 23.84 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:42.340, 39, 210 MHz, 23.02 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:42.341, 40, 210 MHz, 26.65 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:42.341, 39, 210 MHz, 22.39 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:44.343, 58, 1650 MHz, 279.97 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:44.344, 36, 210 MHz, 19.00 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:44.345, 36, 210 MHz, 22.60 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:44.347, 38, 210 MHz, 22.41 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:44.348, 39, 210 MHz, 25.81 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:44.350, 38, 210 MHz, 22.27 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:46.352, 58, 1650 MHz, 277.68 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:46.352, 36, 210 MHz, 19.17 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:46.354, 36, 210 MHz, 22.42 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:46.356, 38, 210 MHz, 22.72 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:46.358, 38, 210 MHz, 25.45 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:46.360, 37, 210 MHz, 22.27 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:48.361, 58, 1575 MHz, 279.77 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:48.362, 35, 210 MHz, 19.37 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:48.364, 35, 210 MHz, 22.46 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:48.365, 38, 210 MHz, 22.47 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:48.366, 37, 210 MHz, 25.53 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:48.368, 37, 210 MHz, 22.18 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:50.370, 59, 1635 MHz, 277.06 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:50.371, 35, 210 MHz, 19.22 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:50.373, 35, 210 MHz, 22.77 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:50.374, 37, 210 MHz, 22.53 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:50.375, 37, 210 MHz, 25.60 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:50.377, 36, 210 MHz, 22.12 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:52.379, 58, 1725 MHz, 275.57 W, 280.00 W, 72 %, 0x0000000000000004
1, 2026/09/07 20:14:52.380, 35, 210 MHz, 19.11 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:52.380, 34, 210 MHz, 22.36 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:52.381, 37, 210 MHz, 23.36 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:52.382, 37, 210 MHz, 25.50 W, 280.00 W, 0 %, 0x0000000000000004
5, 2026/09/07 20:14:52.383, 36, 210 MHz, 22.02 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:54.384, 60, 1545 MHz, 279.02 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:14:54.385, 35, 210 MHz, 19.31 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:54.386, 34, 210 MHz, 22.22 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:54.388, 37, 210 MHz, 22.67 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:54.390, 36, 210 MHz, 25.32 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:54.391, 36, 210 MHz, 22.14 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:56.393, 61, 1590 MHz, 277.16 W, 280.00 W, 79 %, 0x0000000000000004
1, 2026/09/07 20:14:56.394, 35, 210 MHz, 19.09 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:56.396, 34, 210 MHz, 22.05 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:56.397, 36, 210 MHz, 22.52 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:56.399, 36, 210 MHz, 25.15 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:56.401, 35, 210 MHz, 22.04 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:14:58.403, 62, 1590 MHz, 276.79 W, 280.00 W, 78 %, 0x0000000000000004
1, 2026/09/07 20:14:58.403, 35, 210 MHz, 19.06 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:14:58.405, 34, 210 MHz, 22.15 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:14:58.406, 36, 210 MHz, 22.51 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:14:58.408, 36, 210 MHz, 25.10 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:14:58.410, 35, 210 MHz, 21.95 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:00.412, 62, 1530 MHz, 279.52 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:00.413, 34, 210 MHz, 18.98 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:00.414, 33, 210 MHz, 22.05 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:00.415, 36, 210 MHz, 22.58 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:00.417, 36, 210 MHz, 25.00 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:00.419, 35, 210 MHz, 21.87 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:02.421, 62, 1800 MHz, 279.34 W, 280.00 W, 96 %, 0x0000000000000004
1, 2026/09/07 20:15:02.422, 34, 210 MHz, 19.09 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:02.422, 33, 210 MHz, 21.89 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:02.423, 36, 210 MHz, 22.44 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:02.424, 36, 210 MHz, 25.02 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:02.425, 35, 210 MHz, 21.96 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:04.426, 65, 1485 MHz, 279.15 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:04.427, 34, 210 MHz, 19.25 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:04.428, 33, 210 MHz, 21.84 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:04.429, 36, 210 MHz, 22.58 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:04.430, 35, 210 MHz, 25.05 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:04.432, 35, 210 MHz, 21.90 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:06.434, 64, 1530 MHz, 279.47 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:06.435, 34, 210 MHz, 18.95 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:06.436, 33, 210 MHz, 21.80 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:06.438, 36, 210 MHz, 22.81 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:06.440, 35, 210 MHz, 24.89 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:06.441, 35, 210 MHz, 21.80 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:08.443, 66, 1620 MHz, 277.94 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:08.444, 34, 210 MHz, 19.03 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:08.446, 33, 210 MHz, 21.86 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:08.447, 36, 210 MHz, 22.48 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:08.449, 35, 210 MHz, 24.90 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:08.451, 35, 210 MHz, 22.00 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:10.452, 65, 1545 MHz, 280.08 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:10.453, 34, 210 MHz, 19.27 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:10.455, 33, 210 MHz, 21.76 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:10.456, 36, 210 MHz, 22.35 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:10.457, 35, 210 MHz, 25.09 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:10.459, 34, 210 MHz, 21.97 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:12.461, 67, 1620 MHz, 277.04 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:12.462, 34, 210 MHz, 19.19 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:12.462, 33, 210 MHz, 21.88 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:12.463, 35, 210 MHz, 22.62 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:12.465, 35, 210 MHz, 24.98 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:12.466, 34, 210 MHz, 21.84 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:14.467, 67, 1530 MHz, 280.18 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:14.467, 34, 210 MHz, 19.26 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:14.469, 33, 210 MHz, 21.73 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:14.471, 35, 210 MHz, 22.67 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:14.472, 35, 210 MHz, 24.90 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:14.474, 34, 210 MHz, 22.01 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:16.476, 69, 1515 MHz, 280.41 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:16.477, 34, 210 MHz, 19.36 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:16.478, 33, 210 MHz, 21.87 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:16.480, 35, 210 MHz, 22.56 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:16.481, 35, 210 MHz, 24.95 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:16.482, 34, 210 MHz, 22.00 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:18.483, 68, 1515 MHz, 279.74 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:18.484, 34, 210 MHz, 19.25 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:18.486, 33, 210 MHz, 22.00 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:18.487, 35, 210 MHz, 22.46 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:18.488, 35, 210 MHz, 24.83 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:18.490, 34, 210 MHz, 21.92 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:20.492, 69, 1605 MHz, 277.74 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:20.493, 34, 210 MHz, 19.26 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:20.494, 33, 210 MHz, 21.89 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:20.496, 35, 210 MHz, 22.57 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:20.497, 35, 210 MHz, 24.72 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:20.499, 34, 210 MHz, 21.75 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:22.500, 68, 1515 MHz, 280.53 W, 280.00 W, 100 %, 0x0000000000000004
1, 2026/09/07 20:15:22.501, 34, 210 MHz, 19.26 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:22.502, 33, 210 MHz, 21.87 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:22.503, 35, 210 MHz, 22.42 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:22.504, 35, 210 MHz, 24.81 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:22.505, 34, 210 MHz, 21.70 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:24.506, 62, 1950 MHz, 173.66 W, 280.00 W, 0 %, 0x0000000000000000
1, 2026/09/07 20:15:24.507, 33, 210 MHz, 19.14 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:24.508, 32, 210 MHz, 21.72 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:24.510, 35, 210 MHz, 22.27 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:24.511, 35, 210 MHz, 24.88 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:24.513, 34, 210 MHz, 21.94 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:26.514, 58, 1695 MHz, 139.39 W, 280.00 W, 0 %, 0x0000000000000000
1, 2026/09/07 20:15:26.515, 33, 210 MHz, 19.03 W, 280.00 W, 0 %, 0x0000000000000001
2, 2026/09/07 20:15:26.516, 32, 210 MHz, 21.92 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:26.517, 35, 210 MHz, 22.53 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:26.519, 35, 210 MHz, 24.95 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:26.520, 34, 210 MHz, 22.16 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:28.521, 56, 1695 MHz, 124.87 W, 280.00 W, 0 %, 0x0000000000000000
1, 2026/09/07 20:15:28.522, 47, 1590 MHz, 196.12 W, 280.00 W, 78 %, 0x0000000000000004
2, 2026/09/07 20:15:28.522, 32, 210 MHz, 21.91 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:28.524, 35, 210 MHz, 22.34 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:28.525, 34, 210 MHz, 24.84 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:28.526, 34, 210 MHz, 21.99 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:30.528, 55, 1695 MHz, 123.93 W, 280.00 W, 0 %, 0x0000000000000000
1, 2026/09/07 20:15:30.528, 52, 1560 MHz, 279.22 W, 280.00 W, 95 %, 0x0000000000000004
2, 2026/09/07 20:15:30.529, 32, 210 MHz, 22.13 W, 280.00 W, 0 %, 0x0000000000000004
3, 2026/09/07 20:15:30.530, 35, 210 MHz, 22.50 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:30.531, 34, 210 MHz, 24.91 W, 280.00 W, 0 %, 0x0000000000000004
5, 2026/09/07 20:15:30.532, 34, 210 MHz, 21.84 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:32.533, 54, 1695 MHz, 123.01 W, 280.00 W, 0 %, 0x0000000000000000
1, 2026/09/07 20:15:32.534, 53, 1575 MHz, 280.21 W, 280.00 W, 100 %, 0x0000000000000004
2, 2026/09/07 20:15:32.535, 32, 210 MHz, 21.83 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:32.537, 35, 210 MHz, 22.45 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:32.538, 34, 210 MHz, 24.77 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:32.540, 34, 210 MHz, 21.92 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:34.543, 53, 1695 MHz, 122.18 W, 280.00 W, 0 %, 0x0000000000000000
1, 2026/09/07 20:15:34.543, 53, 1575 MHz, 279.78 W, 280.00 W, 100 %, 0x0000000000000004
2, 2026/09/07 20:15:34.544, 32, 210 MHz, 21.92 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:34.545, 35, 210 MHz, 22.62 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:34.546, 34, 210 MHz, 24.77 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:34.547, 34, 210 MHz, 22.06 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:36.548, 53, 1695 MHz, 120.62 W, 280.00 W, 0 %, 0x0000000000000000
1, 2026/09/07 20:15:36.549, 54, 1590 MHz, 279.10 W, 280.00 W, 100 %, 0x0000000000000004
2, 2026/09/07 20:15:36.549, 32, 210 MHz, 21.87 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:36.550, 35, 210 MHz, 22.39 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:36.551, 34, 210 MHz, 24.86 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:36.552, 34, 210 MHz, 22.01 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:38.553, 52, 1695 MHz, 118.50 W, 280.00 W, 0 %, 0x0000000000000000
1, 2026/09/07 20:15:38.554, 55, 1635 MHz, 277.36 W, 280.00 W, 100 %, 0x0000000000000004
2, 2026/09/07 20:15:38.554, 32, 210 MHz, 21.80 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:38.556, 35, 210 MHz, 22.41 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:38.557, 34, 210 MHz, 24.87 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:38.558, 33, 210 MHz, 22.00 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:40.559, 52, 1695 MHz, 117.79 W, 280.00 W, 0 %, 0x0000000000000001
1, 2026/09/07 20:15:40.560, 55, 1575 MHz, 279.33 W, 280.00 W, 100 %, 0x0000000000000004
2, 2026/09/07 20:15:40.561, 32, 210 MHz, 22.14 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:40.562, 35, 210 MHz, 22.53 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:40.563, 34, 210 MHz, 24.82 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:40.564, 33, 210 MHz, 21.88 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:42.565, 46, 210 MHz, 35.92 W, 280.00 W, 0 %, 0x0000000000000001
1, 2026/09/07 20:15:42.566, 56, 1635 MHz, 277.05 W, 280.00 W, 100 %, 0x0000000000000004
2, 2026/09/07 20:15:42.567, 32, 210 MHz, 22.03 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:42.567, 35, 210 MHz, 22.46 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:42.568, 34, 210 MHz, 24.92 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:42.569, 33, 210 MHz, 21.95 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:44.570, 45, 210 MHz, 25.62 W, 280.00 W, 0 %, 0x0000000000000001
1, 2026/09/07 20:15:44.571, 57, 1560 MHz, 279.52 W, 280.00 W, 100 %, 0x0000000000000004
2, 2026/09/07 20:15:44.571, 32, 210 MHz, 21.79 W, 280.00 W, 0 %, 0x0000000000000001
3, 2026/09/07 20:15:44.572, 35, 210 MHz, 22.37 W, 280.00 W, 0 %, 0x0000000000000001
4, 2026/09/07 20:15:44.573, 34, 210 MHz, 24.87 W, 280.00 W, 0 %, 0x0000000000000001
5, 2026/09/07 20:15:44.574, 33, 210 MHz, 21.72 W, 280.00 W, 0 %, 0x0000000000000001
0, 2026/09/07 20:15:46.575, 43, 210 MHz, 25.44 W, 280.00 W, 0 %, 0x0000000000000001
1, 2026/09/07 20:15:46.576, 58, 1575 MHz, 279.83 W, 280.00 W, 100 %, 0x0000000000000004
2, 2026/09/07 20:15:46.576, 32, 210 MHz, 21.98 W, 280.00 W, 0 %, 0x0000000000000001
